CHEMBL_ID,smiles,index,chembl,cid
CHEMBL1971606,CCCOc1cccc(c1)C(C)NC(=O)c2ccc(cc2)c3ccncc3F,1157,CHEMBL1971606,49830504
CHEMBL1971649,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3ccc4nccnc4c3N)c1,1158,CHEMBL1971649,49830376
CHEMBL1971694,CCCCNC1=NS(=O)N=C1Nc2ccc(F)cc2,1159,CHEMBL1971694,145948328
CHEMBL1971801,O=C1Nc2ccccc2Nc3nnccc13,1160,CHEMBL1971801,10398257
CHEMBL1971943,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,1161,CHEMBL1971943,11524200
CHEMBL1971947,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)C#Cc5cccnc5)c1,1162,CHEMBL1971947,11442914
CHEMBL1971951,NC(=O)c1ccc(cc1N2CCCCC2)c3ccnc(N)n3,1163,CHEMBL1971951,49830836
CHEMBL1972119,FC(F)(F)c1cccc2c(NC(=O)Nc3cccc(n3)N4CCOCC4)ccnc12,1164,CHEMBL1972119,24859161
CHEMBL1972125,NC(COc1cncc(c1)c2ccc(N)c(c2)C(=O)c3ccccc3)Cc4c[nH]c5ccccc45,1165,CHEMBL1972125,49830438
CHEMBL1972142,O=C(NCc1ccccc1)c2cccc(c2)c3cnc4[nH]ccc4c3,1166,CHEMBL1972142,49830491
CHEMBL1972152,O=C1C2=C(CSC2)Nc3cc(nn13)c4occc4,1167,CHEMBL1972152,2818965
CHEMBL1972158,Nc1n[nH]c2ccc(cc12)c3nnn(Cc4ccccc4)c3c5ccccc5,1168,CHEMBL1972158,49830432
CHEMBL1972183,CN1CCCC1COc2cncc(CCc3ccccc3)c2,1169,CHEMBL1972183,18458840
CHEMBL1972220,Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)c13,1170,CHEMBL1972220,46223254
CHEMBL1972221,CCCS(=O)(=O)Nc1ccc(cc1)c2ccc3[nH]nc(NC(=O)CC)c3c2,1171,CHEMBL1972221,49830832
CHEMBL1972250,COc1cc2c(Cc3c(n[nH]c23)c4ccc(nc4)C#N)cc1C#C,1172,CHEMBL1972250,49830638
CHEMBL1972258,NCCCOc1cncc(C=Cc2ccncc2)c1,1173,CHEMBL1972258,49830749
CHEMBL1972276,CCN(CC)CCCNc1cccc(n1)c2nc3c(cccc3[nH]2)C(=O)N,1174,CHEMBL1972276,23433024
CHEMBL1972290,NCCNc1cc(cc(Cl)n1)c2c[nH]c3ncccc23,1175,CHEMBL1972290,49830298
CHEMBL1972339,Cc1n[nH]c2ccc(cc12)c3nnn(Cc4ccccc4)c3c5ccc(F)cc5,1176,CHEMBL1972339,49830464
CHEMBL1972346,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,1177,CHEMBL1972346,4813
CHEMBL1972355,COc1c2C(=O)C=C(C)Oc2cc(O)c1c3nc4ccccc4[nH]3,1178,CHEMBL1972355,135536753
CHEMBL1972362,CS(=O)(=O)c1ccc(cc1)c2cncc3sc(cc23)C(=O)N,1179,CHEMBL1972362,49830791
CHEMBL1972365,Nc1cc2nc(cn2cn1)c3ccccc3,1180,CHEMBL1972365,404051
CHEMBL1972454,CC(=O)n1ncc2cc(N)ccc12,1181,CHEMBL1972454,49831022
CHEMBL1972462,CCCCC#Cc1ccc(CN2CC(C2)C(=O)O)cc1,1182,CHEMBL1972462,46873764
CHEMBL1972466,CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,1183,CHEMBL1972466,9907093
CHEMBL1972489,Clc1ccc(cc1)C(=O)Nc2ccc3cn[nH]c3c2,1184,CHEMBL1972489,2305717
CHEMBL1972568,COc1cncc(C=Cc2ccncc2)c1,1185,CHEMBL1972568,49830750
CHEMBL1972576,Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)cc1,1186,CHEMBL1972576,49830369
CHEMBL1972583,NC(=O)c1cnn2c(ccnc12)c3ccccc3,1187,CHEMBL1972583,14501860
CHEMBL1972584,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,1188,CHEMBL1972584,49830623
CHEMBL1972659,Cc1c(O)ccc2C(=NNC(=O)Cc3cccc4ccccc34)CCCc12,1189,CHEMBL1972659,136027072
CHEMBL1972820,OC(=O)c1ccc(cc1O)N2C(=O)c3ccccc3C2=O,1190,CHEMBL1972820,246391
CHEMBL1972840,NC(COc1cncc(c1)c2cc3cnccc3s2)Cc4c[nH]c5ccccc45,1191,CHEMBL1972840,49830599
CHEMBL1972849,CC(C)(CO)c1nnc2ccc(nn12)c3c(nc4occn34)c5ccc(F)cc5F,1192,CHEMBL1972849,49830803
CHEMBL1972934,Nc1ncnc2sccc12,1193,CHEMBL1972934,4269486
CHEMBL1972937,COc1cccc(C=C2SC(=Nc3ccccc3)NC2=O)c1,1194,CHEMBL1972937,135533388
CHEMBL1972988,Clc1cc(ncn1)c2c[nH]c3ncccc23,1195,CHEMBL1972988,49830316
CHEMBL1973013,CC(C)Nc1ncc(Br)c(Nc2ncc(C)s2)n1,1196,CHEMBL1973013,49830727
CHEMBL1973016,CS(=O)(=O)c1cccc(c1)C(=O)Nc2nc3ccccc3n2CCCO,1197,CHEMBL1973016,49830807
CHEMBL1973098,COc1cc(C=C2SC(=S)NC2=O)ccc1O,1198,CHEMBL1973098,2831603
CHEMBL1973138,CN1C=C(C=C(Nc2ccc(cn2)C(=O)N3CCOCC3)C1=O)c4cccc(NC(=O)c5ccc(cc5)C(C)(C)C)c4C,1199,CHEMBL1973138,46894109
CHEMBL1973142,CC(=O)Nc1c(sc2ccc(Cl)c(Cl)c12)C(=O)N,1200,CHEMBL1973142,49831025
CHEMBL1973145,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4nc(N)nc(N)c34)c1,1201,CHEMBL1973145,49830382
CHEMBL1973178,COc1ccc(c2ccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)c4c(N)noc14,1202,CHEMBL1973178,11856995
CHEMBL1973211,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)C#CCN5CCCC5)c1,1203,CHEMBL1973211,18451223
CHEMBL1973348,NC(COc1cncc(c1)c2ccc(N)c(c2)C(=O)c3cccc(Cl)c3)Cc4c[nH]c5ccccc45,1204,CHEMBL1973348,49830454
CHEMBL1973359,NC(=O)c1ccc2nc(cn2c1)c3oc(cc3)[N+](=O)[O-],1205,CHEMBL1973359,49831046
CHEMBL1973363,COc1cccc(NC(=O)N2CCC(CC2)c3nc4c(cccc4[nH]3)C(=O)N)c1,1206,CHEMBL1973363,49830551
CHEMBL1973395,OC1CCN(CC1)c2ncnc3[nH]cc(c4ccccc4)c23,1207,CHEMBL1973395,49830291
CHEMBL1973399,NC(=O)c1csc2C(=O)CCNc12,1208,CHEMBL1973399,49830990
CHEMBL1973483,FC(F)(F)c1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1,1209,CHEMBL1973483,49830700
CHEMBL1973516,CCN1CCN(CC1)c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2,1210,CHEMBL1973516,49830841
CHEMBL1973540,O=C1Nc2ccc3ncsc3c2C1=CNc4ccc(cc4)S(=O)(=O)Nc5ccccn5,1211,CHEMBL1973540,3536
CHEMBL1973711,OC1=C(C#N)C2=C(C(=N)Oc3ccc(Cl)cc23)C(=O)N1,1212,CHEMBL1973711,135497772
CHEMBL1973720,NC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,1213,CHEMBL1973720,49830273
CHEMBL1973793,ON=C1c2ccccc2c3ccc(NS(=O)(=O)c4cccc(Br)c4)cc13,1214,CHEMBL1973793,49830770
CHEMBL1973795,O=C1NCc2ccc(cc12)c3ccccc3,1215,CHEMBL1973795,19078761
CHEMBL1973808,Clc1ccc(cc1)C(=O)Nc2ccc3[nH]ncc3c2,1216,CHEMBL1973808,17163635
CHEMBL1973860,OCCNc1cc2cc(ccc2cn1)c3ccsc3,1217,CHEMBL1973860,49830963
CHEMBL1973868,Oc1cnc2ccc(cc2c1)c3ccncc3,1218,CHEMBL1973868,49831029
CHEMBL1973893,CCCS(=O)(=O)Nc1ccc(cc1)c2ccc3[nH]nc(NC(=O)C)c3c2,1219,CHEMBL1973893,49830833
CHEMBL1973937,Cc1ccc(c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c4c(N)n[nH]c14,1220,CHEMBL1973937,49830370
CHEMBL1973961,COc1cc(ccc1C(=O)Nc2n[nH]c3ccc(Cc4cc(F)cc(F)c4)cc23)N5CCN(C)CC5,1221,CHEMBL1973961,49830780
CHEMBL1974157,Oc1ccc(C=C(C#N)C(=O)NCc2ccccc2)cc1O,1222,CHEMBL1974157,2390
CHEMBL1974250,O=C(NCc1ccccc1)C2=CNN3C(=O)C=C(N=C23)c4ccncc4,1223,CHEMBL1974250,16734329
CHEMBL1974254,CCOc1ccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)c5cnn(C)c5)cc1,1224,CHEMBL1974254,49830362
CHEMBL1974288,OCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,1225,CHEMBL1974288,49830479
CHEMBL1974310,NC(=O)c1cc2c(cncc2s1)c3ccc(F)cc3,1226,CHEMBL1974310,18516237
CHEMBL1974328,Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(=O)N)c1,1227,CHEMBL1974328,22665513
CHEMBL1974363,OCc1ccc(NC(=O)c2cnn3c(ccnc23)c4ccccc4)cc1,1228,CHEMBL1974363,49830733
CHEMBL1974416,Fc1cccc(C(=O)Nc2cnc3[nH]cc(c4ccccc4)c3c2)c1F,1229,CHEMBL1974416,49830276
CHEMBL1974457,OC(=O)c1cc2c(cncc2s1)c3cccc(F)c3,1230,CHEMBL1974457,49830793
CHEMBL1974480,CCOC(=O)Cc1nc2c3cc(Br)ccc3NC(=O)n2n1,1231,CHEMBL1974480,136027067
CHEMBL1974574,Nc1ccc2c(C(=O)O)n(nc2c1)c3ccccc3,1232,CHEMBL1974574,49830820
CHEMBL1974617,OCc1cc(on1)c2ccc3[nH]ncc3c2,1233,CHEMBL1974617,25165082
CHEMBL1974664,COc1ccc(C=NNc2ncnc3c4ccccc4[nH]c23)cc1OC,1234,CHEMBL1974664,49830998
CHEMBL1974702,CC1=Nc2c(sc3c(Br)ccc(Cl)c23)C(=O)O1,1235,CHEMBL1974702,49830896
CHEMBL1974803,OC1=C(c2cc(Cl)ccc2O)c3c(Cl)cc(Cl)cc3NC1=O,1236,CHEMBL1974803,9820089
CHEMBL1974870,Cc1n[nH]c2ccc(cc12)c3cncc(OCC(N)Cc4cccc(Cl)c4)c3,1237,CHEMBL1974870,20744829
CHEMBL1974875,OC(=O)c1csc2C(=O)NCCNc12,1238,CHEMBL1974875,49830989
CHEMBL1974935,NC(COc1cncc(C=Cc2ccncc2)c1)Cc3c[nH]c4ccccc34,1239,CHEMBL1974935,49830597
CHEMBL1974998,CN(CCC#N)C(=O)c1cccc(c1)n2nc(cc2NC(=O)Nc3cccc4ccccc34)C(C)(C)C,1240,CHEMBL1974998,49830668
CHEMBL1975121,COc1cccc(c1)C(C)NC(=O)c2ccc(cc2)c3ccncc3,1241,CHEMBL1975121,49830489
CHEMBL1975128,Nc1n[nH]c2ccc(cc12)c3nnn(Cc4ccccc4)c3I,1242,CHEMBL1975128,49830433
CHEMBL1975138,OC(C(=O)NNC(=S)Nc1ccc(F)cc1)(c2ccccc2)c3ccccc3,1243,CHEMBL1975138,2797246
CHEMBL1975208,CC(=O)NC1CCN(C1)c2nc3NC=C(C(=O)O)C(=O)c3c(C)c2F,1244,CHEMBL1975208,49830892
CHEMBL1975212,Nc1ncnc2scc(c3ccccc3)c12,1245,CHEMBL1975212,15314692
CHEMBL1975233,COc1cc(C)c(Cl)cc1NC(=O)Nc2cnc(cn2)C#N,1246,CHEMBL1975233,49830696
CHEMBL1975256,Nc1nonc1n2nnc(C(=O)NN=Cc3cccs3)c2c4cccs4,1247,CHEMBL1975256,2044508
CHEMBL1975357,CC(C)(C)OC(=O)n1cc(c2cncn2C3CCCCC3)c4ccccc14,1248,CHEMBL1975357,49831038
CHEMBL197538,Fc1ccc(Nc2c(cnc3cnc(NCCN4CCOCC4)cc23)C#N)cc1Cl,1249,CHEMBL197538,44143344
CHEMBL1975418,C(c1ccccc1)n2nnc(c3ccc4[nH]ncc4c3)c2C5CC5,1250,CHEMBL1975418,25164882
CHEMBL1975440,NC(=O)c1ccc(Nc2ncnc3[nH]cc(c4ccccc4)c23)cc1,1251,CHEMBL1975440,49830317
CHEMBL1975490,NCCCOc1cc2C(=O)NCc2c(c1)c3ccc(Nc4oc5ccccc5n4)cc3,1252,CHEMBL1975490,49830539
CHEMBL1975500,COc1cc(ccc1O)c2ccc3C(=O)Nc4cc(ccc4Nc3c2)C(=O)NCCNC(=O)C,1253,CHEMBL1975500,9981692
CHEMBL1975503,Nc1ccc(cc1)C2=CC=CN3C(=O)NN=C23,1254,CHEMBL1975503,49830831
CHEMBL1975534,NCC(O)C(O)Cn1cc(I)c2c(N)ncnc12,1255,CHEMBL1975534,49830925
CHEMBL1975647,Fc1cccc2c(NC(=O)Nc3cnccn3)ccnc12,1256,CHEMBL1975647,24859296
CHEMBL1975787,NC(=O)c1cc2c(cncc2s1)c3ccc(F)cc3F,1257,CHEMBL1975787,18516214
CHEMBL1975900,Clc1ccc(CNC2=C(Nc3ccncc3)C(=O)C2=O)cc1Cl,1258,CHEMBL1975900,49830881
CHEMBL1975903,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,1259,CHEMBL1975903,49830632
CHEMBL1975921,Brc1cnc2NC(=O)Nc2c1,1260,CHEMBL1975921,1924413
CHEMBL1975923,CC(CCC(=O)O)(c1ccc(O)c(N)c1)c2ccc(O)c(N)c2,1261,CHEMBL1975923,255603
CHEMBL1975927,COc1ccc(cc1)n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc23,1262,CHEMBL1975927,49830536
CHEMBL197603,COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4nn([C@@H]5CC[C@H](CC5)N6CCN(CC6)C(=O)C)c7ncnc(N)c47,1263,CHEMBL197603,9549184
CHEMBL1976040,CN1CCN(CC1)c2ccc(Nc3ncc4C(=O)N(CC=C)N(c5cccc(n5)C(C)(C)O)c4n3)cc2,1264,CHEMBL1976040,24856436
CHEMBL1976090,Nc1ncnc2c1sc3ncnc(N)c23,1265,CHEMBL1976090,24203040
CHEMBL1976093,CN(C)CC(C)(C)CNc1nccc(n1)c2c(nc3cnccn23)c4ccc(F)cc4,1266,CHEMBL1976093,49830604
CHEMBL1976134,c1cc2cc(cnc2[nH]1)c3ccc4cn[nH]c4c3,1267,CHEMBL1976134,49830865
CHEMBL1976158,[O-][N+](=O)c1ccc2N3C(=O)c4c(Br)cccc4N=C3C(=O)c2c1,1268,CHEMBL1976158,49830967
CHEMBL1976196,[O-][N+](=O)c1ccc(NC(=O)N2CCc3[nH]c4c(Cl)cc(Cl)cc4c3C2)cc1,1269,CHEMBL1976196,49831034
CHEMBL1976220,Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,1270,CHEMBL1976220,18451366
CHEMBL1976240,COc1cccc(c1)C(CN)NC(=O)c2ccc(cc2)c3ccncc3,1271,CHEMBL1976240,49830482
CHEMBL1976290,Cc1cc(ccc1F)c2ccc3C(=O)NCc3c2,1272,CHEMBL1976290,49830501
CHEMBL1976328,Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3cccc4snc(N)c34)c1,1273,CHEMBL1976328,11338239
CHEMBL1976376,Nc1ncnc2c1c(cn2C3CCOC3)c4ccc(Oc5ccc(CO)cc5)cc4,1274,CHEMBL1976376,49830756
CHEMBL1976420,CCc1c([nH]c2nccnc12)c3ccc(cc3)C(C)(C)O,1275,CHEMBL1976420,24755603
CHEMBL1976455,FC(F)(F)c1ccc2nccc(NC(=O)Nc3cnccn3)c2c1,1276,CHEMBL1976455,24858859
CHEMBL1976732,CC(C)(O)Cc1nnc2ccc(nn12)c3c(nc4occn34)c5ccc(F)cc5F,1277,CHEMBL1976732,49830801
CHEMBL1976872,CC(=O)Nc1cc2ccccn2n1,1278,CHEMBL1976872,22402079
CHEMBL1976936,OC1CCCC(C1)Nc2cc(Cl)nc(n2)c3c[nH]c4ncccc34,1279,CHEMBL1976936,49830330
CHEMBL1977041,COC(=O)c1c(C)n2ncnc(N)c2c1c3ccc(NC(=O)Nc4ccccc4)cc3,1280,CHEMBL1977041,49830361
CHEMBL1977128,O=C(Nc1n[nH]c2ccc(cc12)c3cn(Cc4ccccc4)nn3)c5cccc(c5)C#N,1281,CHEMBL1977128,49830471
CHEMBL1977134,Nc1c(cnc2c(cnn12)c3ccc4OCOc4c3)c5ccc(NC(=O)Nc6cccc(c6)C(F)(F)F)cc5,1282,CHEMBL1977134,49830343
CHEMBL1977135,O=C(NCc1ccccc1)c2ccc(cc2)c3ccncc3,1283,CHEMBL1977135,11196984
CHEMBL1977138,CC(Nc1cncc(n1)n2cnc3ccc(cc23)C#N)c4ccccc4F,1284,CHEMBL1977138,49830640
CHEMBL1977148,COc1ccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)c5cnn(CCO)c5)cc1,1285,CHEMBL1977148,49830363
CHEMBL1977223,CCCC(=O)Nc1n[nH]c2ccc(cc12)c3cn(Cc4ccccc4)nn3,1286,CHEMBL1977223,25164472
CHEMBL1977294,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)CNCCCO)n2Cc3ccc(Cl)cc3,1287,CHEMBL1977294,15042063
CHEMBL1977346,Ic1cc2C(=O)Nc3ccccc3Nc2nn1,1288,CHEMBL1977346,11993789
CHEMBL1977374,CC(C)c1nnc2ccc(nn12)c3c(nc4CCCn34)c5ccc(F)cc5F,1289,CHEMBL1977374,49830802
CHEMBL1977604,CC1CSC2=C(C(=O)O)C(=O)c3cc(F)c(N4CCC(N)C4)c(F)c3N12,1290,CHEMBL1977604,49830875
CHEMBL1977619,OC(=O)c1cc(c2cccs2)n3nccc3n1,1291,CHEMBL1977619,49830805
CHEMBL1977634,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(n1)c4ccc(OCC(=O)N)cc4,1292,CHEMBL1977634,49830650
CHEMBL1977681,CNC(=O)c1cc2c(n[nH]c2s1)c3ccccc3F,1293,CHEMBL1977681,49830731
CHEMBL1977713,Clc1ccc(CNC(=O)Nc2cccc3[nH]ncc23)cc1,1294,CHEMBL1977713,22337591
CHEMBL1977749,ON=C1C=C(Oc2c(CC=C)cccc12)c3ccccc3,1295,CHEMBL1977749,49831023
CHEMBL1977814,CC(C)CON1c2ccc(Cl)cc2C(=O)c3c(C)nn(C)c13,1296,CHEMBL1977814,49831005
CHEMBL1977931,CC(=O)c1ccccc1c2ncnc3[nH]ccc23,1297,CHEMBL1977931,49830887
CHEMBL1978014,CN1CCC(CC1)C(=O)n2nc(N)c3cc(ccc23)c4cn(Cc5ccccc5)nn4,1298,CHEMBL1978014,25164470
CHEMBL1978099,CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(c3)S(=O)(=O)N)ncc2F)cc1,1299,CHEMBL1978099,49830512
CHEMBL1978166,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)C#CCCCCCCCCN)c1,1300,CHEMBL1978166,49830344
CHEMBL1978167,Cn1cc(c2cc3nc(Br)cnc3[nH]2)c4ccccc14,1301,CHEMBL1978167,49830677
CHEMBL1978195,NC(=O)c1cc2c(cncc2s1)c3ccc(Br)cc3,1302,CHEMBL1978195,18516106
CHEMBL1978200,Cc1nccn2c(c3ccnc(NCCC(C)(C)O)n3)c(nc12)c4ccc(F)cc4F,1303,CHEMBL1978200,24947488
CHEMBL1978267,CN(C)c1ccc(cc1NC(=O)c2ccccc2)c3nc4sccn4c3c5ccnc(Nc6cccc(c6)N7CCOCC7)n5,1304,CHEMBL1978267,49830417
CHEMBL1978271,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(n1)c4cccc(c4)C(=O)NCCOCCO,1305,CHEMBL1978271,49830655
CHEMBL1978371,Clc1ccc(cc1)C2CC(=C(C#N)C(=O)C2C(=O)c3ccccc3)c4ccccc4,1306,CHEMBL1978371,12678237
CHEMBL1978448,CS(=O)(=O)N(Cc1ccc2NC(=O)c3cccn3c2c1)C4CC4,1307,CHEMBL1978448,49830711
CHEMBL1978562,Cn1cc(c2cc3nc(Br)cnc3[nH]2)c4cc(ccc14)C#N,1308,CHEMBL1978562,49831051
CHEMBL1978567,COc1cccc(c1)C(C)NC(=O)c2sc(nc2C)c3ccncc3,1309,CHEMBL1978567,49830710
CHEMBL1978645,Cc1ccc(Nc2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5cccc(c6ccccc6C)c25)cc1,1310,CHEMBL1978645,49830853
CHEMBL1978656,Cc1c(O)cccc1NC(=O)c2cnn3c(ccnc23)c4ccccc4,1311,CHEMBL1978656,49831001
CHEMBL1979057,O=C1NCc2c1cccc2c3ccc(Nc4nc5ccccc5[nH]4)cc3,1312,CHEMBL1979057,11221493
CHEMBL1979093,COc1ccc(c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c4c(N)noc14,1313,CHEMBL1979093,11463885
CHEMBL1979176,COc1ccc2c(NC(=O)Nc3cc(ccn3)C(F)(F)F)ccnc2c1,1314,CHEMBL1979176,49830698
CHEMBL197923,O=C(NCCc1ccccc1)c2cc3c([nH]nc3s2)c4ccccc4,1315,CHEMBL197923,44406013
CHEMBL1979252,FC(F)(F)c1cccc(CNC2=C(Nc3ccncc3)C(=O)C2=O)c1,1316,CHEMBL1979252,25205759
CHEMBL1979318,Cc1n[nH]c2OC(=C(C#N)C(c3ccccc3I)c12)N,1317,CHEMBL1979318,600129
CHEMBL1979357,Cn1cc(C(CN)c2cncc(C=Cc3ccncc3)c2)c4ccccc14,1318,CHEMBL1979357,49830874
CHEMBL1979516,CCNC(=O)c1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(F)c4)cc3,1319,CHEMBL1979516,49830371
CHEMBL1979554,Clc1ccc(CNC2=C(Nc3ccc4[nH]ncc4c3)C(=O)C2=O)c(Cl)c1,1320,CHEMBL1979554,49830547
CHEMBL1979577,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)C#CC(C)(C)N)c1,1321,CHEMBL1979577,18451141
CHEMBL1979690,CN1CCN(CC1)c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2,1322,CHEMBL1979690,49830399
CHEMBL1979718,Cc1c(C)n(Cc2ccccc2)c3ccc(cc13)C(=O)Nc4nc[nH]n4,1323,CHEMBL1979718,794531
CHEMBL1979773,CN(CCN)C(=O)c1cccc(c1)n2nc(cc2NC(=O)Nc3cccc4ccccc34)C(C)(C)C,1324,CHEMBL1979773,49830654
CHEMBL1979855,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(n1)c4cccc(c4)C(=O)NCC#N,1325,CHEMBL1979855,49830663
CHEMBL1979883,CN(C)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,1326,CHEMBL1979883,18451176
CHEMBL1979933,OC(=O)c1ccccc1Nc2ncnc(Nc3cccc(F)c3)n2,1327,CHEMBL1979933,49830522
CHEMBL1979970,CCCC(=O)Nc1n[nH]c2nnc(cc12)c3cccc(F)c3F,1328,CHEMBL1979970,49830930
CHEMBL1980142,FC(F)(F)c1cccc(NC(=O)Nc2ccnc3c(cccc23)C(F)(F)F)n1,1329,CHEMBL1980142,49830703
CHEMBL1980144,Cc1ccccc1NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2,1330,CHEMBL1980144,49830566
CHEMBL1980161,Nc1n[nH]c2c(Cl)cccc12,1331,CHEMBL1980161,20135774
CHEMBL1980163,C(Oc1ccc(Nc2ncnc3ccccc23)cc1)c4ccccc4,1332,CHEMBL1980163,5209964
CHEMBL1980167,CN(C)c1ccc(cc1)c2cc(nc(NS(=O)(=O)c3ccc(N)cc3)n2)c4ccc(cc4)[N+](=O)[O-],1333,CHEMBL1980167,49830678
CHEMBL1980178,CC(=O)NC1CCCC(C1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,1334,CHEMBL1980178,49830307
CHEMBL198022,Cc1n[nH]c2sc(cc12)C(=O)N,1335,CHEMBL198022,44405988
CHEMBL1980246,NCc1cc(Nc2ncnc(n2)c3ccccc3)ccc1O,1336,CHEMBL1980246,49830808
CHEMBL1980253,Clc1cc(nc(NC2CCOCC2)n1)c3c[nH]c4ncccc34,1337,CHEMBL1980253,49830297
CHEMBL1980297,Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13,1338,CHEMBL1980297,46207586
CHEMBL1980329,Oc1ccc(cc1)c2ccc3C(=Cc4ccc[nH]4)C(=O)Nc3c2,1339,CHEMBL1980329,49830822
CHEMBL1980376,Cc1cccc(c1)c2cccc3onc(N)c23,1340,CHEMBL1980376,49830766
CHEMBL1980391,COc1cc2Nc3n[nH]c(C)c3N=C(c4ccccc4Cl)c2cc1F,1341,CHEMBL1980391,135398512
CHEMBL1980407,NC(COc1cncc(c1)c2ccc3NC(=O)C(=Cc4ccc[nH]4)c3c2)Cc5ccccc5,1342,CHEMBL1980407,49830430
CHEMBL1980435,COc1cccc(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4,1343,CHEMBL1980435,49830466
CHEMBL1980489,Clc1ccc(CNC2=C(Nc3ccncc3)C(=O)C2=O)cc1,1344,CHEMBL1980489,25206387
CHEMBL1980540,FC(F)(F)c1cccc(NC(=O)Nc2ccnc3c(Cl)cccc23)n1,1345,CHEMBL1980540,49830701
CHEMBL1980562,CS(=O)(=O)NC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,1346,CHEMBL1980562,49830302
CHEMBL1980592,Cc1sc2NC(=O)n3nc(nc3c2c1C)c4ccncc4,1347,CHEMBL1980592,135655504
CHEMBL1980671,Nc1ncnc2Nc3ccccc3NC(=O)c12,1348,CHEMBL1980671,49830567
CHEMBL1980704,Cc1cc2nnc(SCc3cn4ccccc4n3)n2c5ccccc15,1349,CHEMBL1980704,4306353
CHEMBL1980715,CCCCCCCCCCCCOc1ccc(NC(=N)N)cc1NC(=N)N,1350,CHEMBL1980715,3038489
CHEMBL1980763,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc4[nH]ccc14,1351,CHEMBL1980763,49830768
CHEMBL1980802,OC1COc2ccc(Cl)cc2NC(=O)Nc3cnc(C#N)c(OCC1O)n3,1352,CHEMBL1980802,49830839
CHEMBL1980896,Nc1ncnc2sc(Br)c(c3ccc(NC(=O)Cc4cccc(Cl)c4)cc3)c12,1353,CHEMBL1980896,49830671
CHEMBL1980904,Nc1n[nH]c2cccc(c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)c(F)c3)c12,1354,CHEMBL1980904,49830783
CHEMBL1980995,CNC1CC2OC(C)(C1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,1355,CHEMBL1980995,5279
